Ah Teing = (t:khua) (w:Ah Teing) (e:koi khua pan? ko ~ hi ung)
Laik Do = (t:khua) (w:Laik Do) (e:koi khua pan? ko ~ hi ung)
Laile = (t:khua) (w:Laile) (e:koi khua pan? ko ~ hi ung)
Lailenpi = (t:khua) (w:Lailenpi) (e:koi khua pan? ko ~ hi ung)
Lailente = (t:khua) (w:Lailente) (e:koi khua pan? ko ~ hi ung)
Lailo = (t:khua) (w:Lailo) (e:koi khua pan? ko ~ hi ung)
Laing Lon = (t:khua) (w:Laing Lon) (e:koi khua pan? ko ~ hi ung)
Laingbaung = (t:khua) (w:Laingbaung) (e:koi khua pan? ko ~ hi ung)
Laitak = (t:khua) (w:Laitak) (e:koi khua pan? ko ~ hi ung)
Laitui = (t:khua) (w:Laitui) (e:koi khua pan? ko ~ hi ung)
Laiyo = (t:khua) (w:Laiyo) (e:koi khua pan? ko ~ hi ung)
Laizawl = (t:khua) (w:Laizawl) (e:koi khua pan? ko ~ hi ung)
Ngalzang = (t:khua) (w:Ngalzang) (e:koi khua pan? ko ~ hi ung)
Ngamngai = (t:khua) (w:Ngamngai) (e:koi khua pan? ko ~ hi ung)
Ngamyinthaung = (t:khua) (w:Ngamyinthaung) (e:koi khua pan? ko ~ hi ung)
Ngasha = (t:khua) (w:Ngasha) (e:koi khua pan? ko ~ hi ung)
Ngashaung = (t:khua) (w:Ngashaung) (e:koi khua pan? ko ~ hi ung)
Ngatgyaungwa = (t:khua) (w:Ngatgyaungwa) (e:koi khua pan? ko ~ hi ung)
Ngayaung = (t:khua) (w:Ngayaung) (e:koi khua pan? ko ~ hi ung)
Ngente = (t:khua) (w:Ngente) (e:koi khua pan? ko ~ hi ung)
Nghka = (t:khua) (w:Nghka) (e:koi khua pan? ko ~ hi ung)
Ngunsaing = (t:khua) (w:Ngunsaing) (e:koi khua pan? ko ~ hi ung)
Ngweiwa = (t:khua) (w:Ngweiwa) (e:koi khua pan? ko ~ hi ung)
Nimzawl = (t:khua) (w:Nimzawl) (e:koi khua pan? ko ~ hi ung)
Nitu = (t:khua) (w:Nitu) (e:koi khua pan? ko ~ hi ung)
Nlung-imnu = (t:khua) (w:Nlung-imnu) (e:koi khua pan? ko ~ hi ung)
Numbo = (t:khua) (w:Numbo) (e:koi khua pan? ko ~ hi ung)
Nyung-imnu = (t:khua) (w:Nyung-imnu) (e:koi khua pan? ko ~ hi ung)
Oisi = (t:khua) (w:Oisi) (e:koi khua pan? ko ~ hi ung)
Omswe = (t:khua) (w:Omswe) (e:koi khua pan? ko ~ hi ung)
On Dwei = (t:khua) (w:On Dwei) (e:koi khua pan? ko ~ hi ung)
Ong = (t:khua) (w:Ong) (e:koi khua pan? ko ~ hi ung)
Pa Boi = (t:khua) (w:Pa Boi) (e:koi khua pan? ko ~ hi ung)
Paboh = (t:khua) (w:Paboh) (e:koi khua pan? ko ~ hi ung)
Paidim = (t:khua) (w:Paidim) (e:koi khua pan? ko ~ hi ung)
Paing Sin = (t:khua) (w:Paing Sin) (e:koi khua pan? ko ~ hi ung)
Paingdi = (t:khua) (w:Paingdi) (e:koi khua pan? ko ~ hi ung)
Palan = (t:khua) (w:Palan) (e:koi khua pan? ko ~ hi ung)
Paletwa = (t:khua) (w:Paletwa) (e:koi khua pan? ko ~ hi ung)
Pang Ting = (t:khua) (w:Pang Ting) (e:koi khua pan? ko ~ hi ung)
Pangdag = (t:khua) (w:Pangdag) (e:koi khua pan? ko ~ hi ung)
Panglei = (t:khua) (w:Panglei) (e:koi khua pan? ko ~ hi ung)
Pangmoi = (t:khua) (w:Pangmoi) (e:koi khua pan? ko ~ hi ung)
Pangrang = (t:khua) (w:Pangrang) (e:koi khua pan? ko ~ hi ung)
Pangsak = (t:khua) (w:Pangsak) (e:koi khua pan? ko ~ hi ung)
Pangtui = (t:khua) (w:Pangtui) (e:koi khua pan? ko ~ hi ung)
Pangva = (t:khua) (w:Pangva) (e:koi khua pan? ko ~ hi ung)
Pangzang = (t:khua) (w:Pangzang) (e:koi khua pan? ko ~ hi ung)
Pat Sein = (t:khua) (w:Pat Sein) (e:koi khua pan? ko ~ hi ung)
Patsi = (t:khua) (w:Patsi) (e:koi khua pan? ko ~ hi ung)
Paungbin = (t:khua) (w:Paungbin) (e:koi khua pan? ko ~ hi ung)
Pei Lai = (t:khua) (w:Pei Lai) (e:koi khua pan? ko ~ hi ung)
Petoe = (t:khua) (w:Petoe) (e:koi khua pan? ko ~ hi ung)
Pewachaung = (t:khua) (w:Pewachaung) (e:koi khua pan? ko ~ hi ung)
Phai = (t:khua) (w:Phai) (e:koi khua pan? ko ~ hi ung)
Phaileng = (t:khua) (w:Phaileng) (e:koi khua pan? ko ~ hi ung)
Phaipha = (t:khua) (w:Phaipha) (e:koi khua pan? ko ~ hi ung)
Phaipi = (t:khua) (w:Phaipi) (e:koi khua pan? ko ~ hi ung)
Phaisat = (t:khua) (w:Phaisat) (e:koi khua pan? ko ~ hi ung)
Phaitu = (t:khua) (w:Phaitu) (e:koi khua pan? ko ~ hi ung)
Phaivawn = (t:khua) (w:Phaivawn) (e:koi khua pan? ko ~ hi ung)
Phaizah = (t:khua) (w:Phaizah) (e:koi khua pan? ko ~ hi ung)
Phaizawl = (t:khua) (w:Phaizawl) (e:koi khua pan? ko ~ hi ung)
Phaizawng = (t:khua) (w:Phaizawng) (e:koi khua pan? ko ~ hi ung)
Pharawn = (t:khua) (w:Pharawn) (e:koi khua pan? ko ~ hi ung)
Phenaing = (t:khua) (w:Phenaing) (e:koi khua pan? ko ~ hi ung)
Phungkah = (t:khua) (w:Phungkah) (e:koi khua pan? ko ~ hi ung)
Phungrilh = (t:khua) (w:Phungrilh) (e:koi khua pan? ko ~ hi ung)
Tanbeiywa = (t:khua) (w:Tanbeiywa) (e:koi khua pan? ko ~ hi ung)
Tang Bwei = (t:khua) (w:Tang Bwei) (e:koi khua pan? ko ~ hi ung)
Tang Raung = (t:khua) (w:Tang Raung) (e:koi khua pan? ko ~ hi ung)
Tangin = (t:khua) (w:Tangin) (e:koi khua pan? ko ~ hi ung)
Tangkuwa = (t:khua) (w:Tangkuwa) (e:koi khua pan? ko ~ hi ung)
Tangsiat = (t:khua) (w:Tangsiat) (e:koi khua pan? ko ~ hi ung)
Tangsih = (t:khua) (w:Tangsih) (e:koi khua pan? ko ~ hi ung)
Tangzang = (t:khua) (w:Tangzang) (e:koi khua pan? ko ~ hi ung)
Tarawaing = (t:khua) (w:Tarawaing) (e:koi khua pan? ko ~ hi ung)
Taung Bwei = (t:khua) (w:Taung Bwei) (e:koi khua pan? ko ~ hi ung)
Taung Kai = (t:khua) (w:Taung Kai) (e:koi khua pan? ko ~ hi ung)
Taung Lai = (t:khua) (w:Taung Lai) (e:koi khua pan? ko ~ hi ung)
Taungteik = (t:khua) (w:Taungteik) (e:koi khua pan? ko ~ hi ung)
Tawngbu = (t:khua) (w:Tawngbu) (e:koi khua pan? ko ~ hi ung)
Tawnggon = (t:khua) (w:Tawnggon) (e:koi khua pan? ko ~ hi ung)
Teimagyaung Pya = (t:khua) (w:Teimagyaung Pya) (e:koi khua pan? ko ~ hi ung)
Teiyar = (t:khua) (w:Teiyar) (e:koi khua pan? ko ~ hi ung)
Teklui = (t:khua) (w:Teklui) (e:koi khua pan? ko ~ hi ung)
Telaung = (t:khua) (w:Telaung) (e:koi khua pan? ko ~ hi ung)
Tengai = (t:khua) (w:Tengai) (e:koi khua pan? ko ~ hi ung)
Thangaw = (t:khua) (w:Thangaw) (e:koi khua pan? ko ~ hi ung)
Thangnuai = (t:khua) (w:Thangnuai) (e:koi khua pan? ko ~ hi ung)
Thangping = (t:khua) (w:Thangping) (e:koi khua pan? ko ~ hi ung)
Thangzang = (t:khua) (w:Thangzang) (e:koi khua pan? ko ~ hi ung)
Thanhniar = (t:khua) (w:Thanhniar) (e:koi khua pan? ko ~ hi ung)
Thau = (t:khua) (w:Thau) (e:koi khua pan? ko ~ hi ung)
Thawtui = (t:khua) (w:Thawtui) (e:koi khua pan? ko ~ hi ung)
Theizang = (t:khua) (w:Theizang) (e:koi khua pan? ko ~ hi ung)
Themawa = (t:khua) (w:Themawa) (e:koi khua pan? ko ~ hi ung)
Thesi = (t:khua) (w:Thesi) (e:koi khua pan? ko ~ hi ung)
Thinghual = (t:khua) (w:Thinghual) (e:koi khua pan? ko ~ hi ung)
Thinglei = (t:khua) (w:Thinglei) (e:koi khua pan? ko ~ hi ung)
Thingoang = (t:khua) (w:Thingoang) (e:koi khua pan? ko ~ hi ung)
Thinpa = (t:khua) (w:Thinpa) (e:koi khua pan? ko ~ hi ung)
Thi-ui = (t:khua) (w:Thi-ui) (e:koi khua pan? ko ~ hi ung)
Thlualam = (t:khua) (w:Thlualam) (e:koi khua pan? ko ~ hi ung)
Thuio = (t:khua) (w:Thuio) (e:koi khua pan? ko ~ hi ung)
Thuklai = (t:khua) (w:Thuklai) (e:koi khua pan? ko ~ hi ung)
Thung = (t:khua) (w:Thung) (e:koi khua pan? ko ~ hi ung)
Thungna = (t:khua) (w:Thungna) (e:koi khua pan? ko ~ hi ung)
Thungthul = (t:khua) (w:Thungthul) (e:koi khua pan? ko ~ hi ung)
Tiadai = (t:khua) (w:Tiadai) (e:koi khua pan? ko ~ hi ung)
Tibual = (t:khua) (w:Tibual) (e:koi khua pan? ko ~ hi ung)
Tichunglailen = (t:khua) (w:Tichunglailen) (e:koi khua pan? ko ~ hi ung)
Tiddim = (t:khua) (w:Tiddim) (e:koi khua pan? ko ~ hi ung)
Tidil = (t:khua) (w:Tidil) (e:koi khua pan? ko ~ hi ung)
Tihbual = (t:khua) (w:Tihbual) (e:koi khua pan? ko ~ hi ung)
Tihpul = (t:khua) (w:Tihpul) (e:koi khua pan? ko ~ hi ung)
Tikhaunglum = (t:khua) (w:Tikhaunglum) (e:koi khua pan? ko ~ hi ung)
Tikir = (t:khua) (w:Tikir) (e:koi khua pan? ko ~ hi ung)
Tikoal = (t:khua) (w:Tikoal) (e:koi khua pan? ko ~ hi ung)
Tila = (t:khua) (w:Tila) (e:koi khua pan? ko ~ hi ung)
Tili = (t:khua) (w:Tili) (e:koi khua pan? ko ~ hi ung)
Tinan = (t:khua) (w:Tinan) (e:koi khua pan? ko ~ hi ung)
Ting Kung = (t:khua) (w:Ting Kung) (e:koi khua pan? ko ~ hi ung)
Ting Mwei = (t:khua) (w:Ting Mwei) (e:koi khua pan? ko ~ hi ung)
Dok = (t:khua) (w:Dok) (e:koi khua pan? ko ~ hi ung)
Dolluang = (t:khua) (w:Dolluang) (e:koi khua pan? ko ~ hi ung)
Duhmang = (t:khua) (w:Duhmang) (e:koi khua pan? ko ~ hi ung)
Dumva = (t:khua) (w:Dumva) (e:koi khua pan? ko ~ hi ung)
Dwegon = (t:khua) (w:Dwegon) (e:koi khua pan? ko ~ hi ung)
Ei Saung = (t:khua) (w:Ei Saung) (e:koi khua pan? ko ~ hi ung)
Elyo = (t:khua) (w:Elyo) (e:koi khua pan? ko ~ hi ung)
Falam = (t:khua) (w:Falam) (e:koi khua pan? ko ~ hi ung)
Fort White = (t:khua) (w:Fort White) (e:koi khua pan? ko ~ hi ung)
Gamlai = (t:khua) (w:Gamlai) (e:koi khua pan? ko ~ hi ung)
Gampum = (t:khua) (w:Gampum) (e:koi khua pan? ko ~ hi ung)
Gelmual = (t:khua) (w:Gelmual) (e:koi khua pan? ko ~ hi ung)
Granza = (t:khua) (w:Granza) (e:koi khua pan? ko ~ hi ung)
Gweship = (t:khua) (w:Gweship) (e:koi khua pan? ko ~ hi ung)
Haicin = (t:khua) (w:Haicin) (e:koi khua pan? ko ~ hi ung)
Haimual = (t:khua) (w:Haimual) (e:koi khua pan? ko ~ hi ung)
Haiphai = (t:khua) (w:Haiphai) (e:koi khua pan? ko ~ hi ung)
Haipi = (t:khua) (w:Haipi) (e:koi khua pan? ko ~ hi ung)
Hairawn = (t:khua) (w:Hairawn) (e:koi khua pan? ko ~ hi ung)
Haitar = (t:khua) (w:Haitar) (e:koi khua pan? ko ~ hi ung)
Haitu = (t:khua) (w:Haitu) (e:koi khua pan? ko ~ hi ung)
Haka = (t:khua) (w:Haka) (e:koi khua pan? ko ~ hi ung)
Haka Sawbuk = (t:khua) (w:Haka Sawbuk) (e:koi khua pan? ko ~ hi ung)
Hambong = (t:khua) (w:Hambong) (e:koi khua pan? ko ~ hi ung)
Hangken = (t:khua) (w:Hangken) (e:koi khua pan? ko ~ hi ung)
Hata = (t:khua) (w:Hata) (e:koi khua pan? ko ~ hi ung)
Haupi = (t:khua) (w:Haupi) (e:koi khua pan? ko ~ hi ung)
Hausen = (t:khua) (w:Hausen) (e:koi khua pan? ko ~ hi ung)
Heintang = (t:khua) (w:Heintang) (e:koi khua pan? ko ~ hi ung)
He-oh = (t:khua) (w:He-oh) (e:koi khua pan? ko ~ hi ung)
Hiangawn = (t:khua) (w:Hiangawn) (e:koi khua pan? ko ~ hi ung)
Hiangzang = (t:khua) (w:Hiangzang) (e:koi khua pan? ko ~ hi ung)
Hilawng = (t:khua) (w:Hilawng) (e:koi khua pan? ko ~ hi ung)
Hkalwehkaw = (t:khua) (w:Hkalwehkaw) (e:koi khua pan? ko ~ hi ung)
Hkangnam = (t:khua) (w:Hkangnam) (e:koi khua pan? ko ~ hi ung)
Hkaukpongyin = (t:khua) (w:Hkaukpongyin) (e:koi khua pan? ko ~ hi ung)
Hkettaung = (t:khua) (w:Hkettaung) (e:koi khua pan? ko ~ hi ung)
Hkit = (t:khua) (w:Hkit) (e:koi khua pan? ko ~ hi ung)
Hkok = (t:khua) (w:Hkok) (e:koi khua pan? ko ~ hi ung)
Hkong-im = (t:khua) (w:Hkong-im) (e:koi khua pan? ko ~ hi ung)
Hkwetha = (t:khua) (w:Hkwetha) (e:koi khua pan? ko ~ hi ung)
Hlakchawk = (t:khua) (w:Hlakchawk) (e:koi khua pan? ko ~ hi ung)
Hlamphei = (t:khua) (w:Hlamphei) (e:koi khua pan? ko ~ hi ung)
Hlatwi = (t:khua) (w:Hlatwi) (e:koi khua pan? ko ~ hi ung)
Hlegaung = (t:khua) (w:Hlegaung) (e:koi khua pan? ko ~ hi ung)
Hlimsang = (t:khua) (w:Hlimsang) (e:koi khua pan? ko ~ hi ung)
Hliraw = (t:khua) (w:Hliraw) (e:koi khua pan? ko ~ hi ung)
Hliring = (t:khua) (w:Hliring) (e:koi khua pan? ko ~ hi ung)
Hlukdaung = (t:khua) (w:Hlukdaung) (e:koi khua pan? ko ~ hi ung)
Hlungmang = (t:khua) (w:Hlungmang) (e:koi khua pan? ko ~ hi ung)
Hlup = (t:khua) (w:Hlup) (e:koi khua pan? ko ~ hi ung)
Hmaihkah = (t:khua) (w:Hmaihkah) (e:koi khua pan? ko ~ hi ung)
Hmawlaunglung = (t:khua) (w:Hmawlaunglung) (e:koi khua pan? ko ~ hi ung)
Hmindingyin = (t:khua) (w:Hmindingyin) (e:koi khua pan? ko ~ hi ung)
Hmungsom = (t:khua) (w:Hmungsom) (e:koi khua pan? ko ~ hi ung)
Hmunhalh = (t:khua) (w:Hmunhalh) (e:koi khua pan? ko ~ hi ung)
Lakhine = (t:khua) (w:Lakhine) (e:koi khua pan? ko ~ hi ung)
Laltar = (t:khua) (w:Laltar) (e:koi khua pan? ko ~ hi ung)
Lamtong = (t:khua) (w:Lamtong) (e:koi khua pan? ko ~ hi ung)
Lamtuk = (t:khua) (w:Lamtuk) (e:koi khua pan? ko ~ hi ung)
Lamzang = (t:khua) (w:Lamzang) (e:koi khua pan? ko ~ hi ung)
Langle = (t:khua) (w:Langle) (e:koi khua pan? ko ~ hi ung)
Langpho = (t:khua) (w:Langpho) (e:koi khua pan? ko ~ hi ung)
Langphun = (t:khua) (w:Langphun) (e:koi khua pan? ko ~ hi ung)
Langzang = (t:khua) (w:Langzang) (e:koi khua pan? ko ~ hi ung)
Lat Swi = (t:khua) (w:Lat Swi) (e:koi khua pan? ko ~ hi ung)
Lathton = (t:khua) (w:Lathton) (e:koi khua pan? ko ~ hi ung)
Latyung = (t:khua) (w:Latyung) (e:koi khua pan? ko ~ hi ung)
Laukkawn = (t:khua) (w:Laukkawn) (e:koi khua pan? ko ~ hi ung)
Lauknaw = (t:khua) (w:Lauknaw) (e:koi khua pan? ko ~ hi ung)
Laungdan = (t:khua) (w:Laungdan) (e:koi khua pan? ko ~ hi ung)
Laungkadu = (t:khua) (w:Laungkadu) (e:koi khua pan? ko ~ hi ung)
Laungkhi = (t:khua) (w:Laungkhi) (e:koi khua pan? ko ~ hi ung)
Laungva = (t:khua) (w:Laungva) (e:koi khua pan? ko ~ hi ung)
Lawklung = (t:khua) (w:Lawklung) (e:koi khua pan? ko ~ hi ung)
Lawngdu = (t:khua) (w:Lawngdu) (e:koi khua pan? ko ~ hi ung)
Lawngthongklang = (t:khua) (w:Lawngthongklang) (e:koi khua pan? ko ~ hi ung)
Laywa = (t:khua) (w:Laywa) (e:koi khua pan? ko ~ hi ung)
Lebon = (t:khua) (w:Lebon) (e:koi khua pan? ko ~ hi ung)
Leikan = (t:khua) (w:Leikan) (e:koi khua pan? ko ~ hi ung)
Leikang = (t:khua) (w:Leikang) (e:koi khua pan? ko ~ hi ung)
Leiksa = (t:khua) (w:Leiksa) (e:koi khua pan? ko ~ hi ung)
Leikswe = (t:khua) (w:Leikswe) (e:koi khua pan? ko ~ hi ung)
Leilaw = (t:khua) (w:Leilaw) (e:koi khua pan? ko ~ hi ung)
Leilet = (t:khua) (w:Leilet) (e:koi khua pan? ko ~ hi ung)
Leilom = (t:khua) (w:Leilom) (e:koi khua pan? ko ~ hi ung)
Leing Pung = (t:khua) (w:Leing Pung) (e:koi khua pan? ko ~ hi ung)
Leingbon = (t:khua) (w:Leingbon) (e:koi khua pan? ko ~ hi ung)
Leingdaung = (t:khua) (w:Leingdaung) (e:koi khua pan? ko ~ hi ung)
Leingkhine = (t:khua) (w:Leingkhine) (e:koi khua pan? ko ~ hi ung)
Leingnang = (t:khua) (w:Leingnang) (e:koi khua pan? ko ~ hi ung)
Leingyun = (t:khua) (w:Leingyun) (e:koi khua pan? ko ~ hi ung)
Leipi = (t:khua) (w:Leipi) (e:koi khua pan? ko ~ hi ung)
Leising = (t:khua) (w:Leising) (e:koi khua pan? ko ~ hi ung)
Leizang = (t:khua) (w:Leizang) (e:koi khua pan? ko ~ hi ung)
Lenang = (t:khua) (w:Lenang) (e:koi khua pan? ko ~ hi ung)
Lenhai = (t:khua) (w:Lenhai) (e:koi khua pan? ko ~ hi ung)
Lenikot = (t:khua) (w:Lenikot) (e:koi khua pan? ko ~ hi ung)
Lente = (t:khua) (w:Lente) (e:koi khua pan? ko ~ hi ung)
Letha = (t:khua) (w:Letha) (e:koi khua pan? ko ~ hi ung)
Letpangyin = (t:khua) (w:Letpangyin) (e:koi khua pan? ko ~ hi ung)
Lianhna = (t:khua) (w:Lianhna) (e:koi khua pan? ko ~ hi ung)
Lianrih = (t:khua) (w:Lianrih) (e:koi khua pan? ko ~ hi ung)
Limkhai = (t:khua) (w:Limkhai) (e:koi khua pan? ko ~ hi ung)
Limpu = (t:khua) (w:Limpu) (e:koi khua pan? ko ~ hi ung)
Lingtui = (t:khua) (w:Lingtui) (e:koi khua pan? ko ~ hi ung)
Linhu = (t:khua) (w:Linhu) (e:koi khua pan? ko ~ hi ung)
Liyo = (t:khua) (w:Liyo) (e:koi khua pan? ko ~ hi ung)
Loipang = (t:khua) (w:Loipang) (e:koi khua pan? ko ~ hi ung)
Lonbo = (t:khua) (w:Lonbo) (e:koi khua pan? ko ~ hi ung)
Longat = (t:khua) (w:Longat) (e:koi khua pan? ko ~ hi ung)
Longchaui = (t:khua) (w:Longchaui) (e:koi khua pan? ko ~ hi ung)
Phunom = (t:khua) (w:Phunom) (e:koi khua pan? ko ~ hi ung)
Phunte = (t:khua) (w:Phunte) (e:koi khua pan? ko ~ hi ung)
Piel-um = (t:khua) (w:Piel-um) (e:koi khua pan? ko ~ hi ung)
Pimpi = (t:khua) (w:Pimpi) (e:koi khua pan? ko ~ hi ung)
Pinlaung = (t:khua) (w:Pinlaung) (e:koi khua pan? ko ~ hi ung)
Pintia = (t:khua) (w:Pintia) (e:koi khua pan? ko ~ hi ung)
Pome = (t:khua) (w:Pome) (e:koi khua pan? ko ~ hi ung)
Pongdaw = (t:khua) (w:Pongdaw) (e:koi khua pan? ko ~ hi ung)
Praunglaung = (t:khua) (w:Praunglaung) (e:koi khua pan? ko ~ hi ung)
Priaung = (t:khua) (w:Priaung) (e:koi khua pan? ko ~ hi ung)
Pru Tun = (t:khua) (w:Pru Tun) (e:koi khua pan? ko ~ hi ung)
Prung = (t:khua) (w:Prung) (e:koi khua pan? ko ~ hi ung)
Pu Saing = (t:khua) (w:Pu Saing) (e:koi khua pan? ko ~ hi ung)
Pumlan = (t:khua) (w:Pumlan) (e:koi khua pan? ko ~ hi ung)
Puywa = (t:khua) (w:Puywa) (e:koi khua pan? ko ~ hi ung)
Pyaw-imnu = (t:khua) (w:Pyaw-imnu) (e:koi khua pan? ko ~ hi ung)
Radui Khuathar = (t:khua) (w:Radui Khuathar) (e:koi khua pan? ko ~ hi ung)
Raik Don = (t:khua) (w:Raik Don) (e:koi khua pan? ko ~ hi ung)
Raing Ba = (t:khua) (w:Raing Ba) (e:koi khua pan? ko ~ hi ung)
Ralawm = (t:khua) (w:Ralawm) (e:koi khua pan? ko ~ hi ung)
Ralawn = (t:khua) (w:Ralawn) (e:koi khua pan? ko ~ hi ung)
Ralpel = (t:khua) (w:Ralpel) (e:koi khua pan? ko ~ hi ung)
Ramaw = (t:khua) (w:Ramaw) (e:koi khua pan? ko ~ hi ung)
Ramkhlau = (t:khua) (w:Ramkhlau) (e:koi khua pan? ko ~ hi ung)
Ramrik = (t:khua) (w:Ramrik) (e:koi khua pan? ko ~ hi ung)
Ramsai = (t:khua) (w:Ramsai) (e:koi khua pan? ko ~ hi ung)
Ramshin = (t:khua) (w:Ramshin) (e:koi khua pan? ko ~ hi ung)
Ranlaung = (t:khua) (w:Ranlaung) (e:koi khua pan? ko ~ hi ung)
Ranze = (t:khua) (w:Ranze) (e:koi khua pan? ko ~ hi ung)
Rapdok = (t:khua) (w:Rapdok) (e:koi khua pan? ko ~ hi ung)
Raso = (t:khua) (w:Raso) (e:koi khua pan? ko ~ hi ung)
Rat Ki = (t:khua) (w:Rat Ki) (e:koi khua pan? ko ~ hi ung)
Ratu = (t:khua) (w:Ratu) (e:koi khua pan? ko ~ hi ung)
Rawnglaung = (t:khua) (w:Rawnglaung) (e:koi khua pan? ko ~ hi ung)
Rawt = (t:khua) (w:Rawt) (e:koi khua pan? ko ~ hi ung)
Rawvan = (t:khua) (w:Rawvan) (e:koi khua pan? ko ~ hi ung)
Razua = (t:khua) (w:Razua) (e:koi khua pan? ko ~ hi ung)
Reing Hat = (t:khua) (w:Reing Hat) (e:koi khua pan? ko ~ hi ung)
Ridaung = (t:khua) (w:Ridaung) (e:koi khua pan? ko ~ hi ung)
Ridwi = (t:khua) (w:Ridwi) (e:koi khua pan? ko ~ hi ung)
Rinpi = (t:khua) (w:Rinpi) (e:koi khua pan? ko ~ hi ung)
Rinte = (t:khua) (w:Rinte) (e:koi khua pan? ko ~ hi ung)
Ro = (t:khua) (w:Ro) (e:koi khua pan? ko ~ hi ung)
Rokthang = (t:khua) (w:Rokthang) (e:koi khua pan? ko ~ hi ung)
Roshi = (t:khua) (w:Roshi) (e:koi khua pan? ko ~ hi ung)
Ruabuk = (t:khua) (w:Ruabuk) (e:koi khua pan? ko ~ hi ung)
Ruakhua = (t:khua) (w:Ruakhua) (e:koi khua pan? ko ~ hi ung)
Ruava = (t:khua) (w:Ruava) (e:koi khua pan? ko ~ hi ung)
Rulbu = (t:khua) (w:Rulbu) (e:koi khua pan? ko ~ hi ung)
Rung = (t:khua) (w:Rung) (e:koi khua pan? ko ~ hi ung)
Sa Phwei = (t:khua) (w:Sa Phwei) (e:koi khua pan? ko ~ hi ung)
Sabaung = (t:khua) (w:Sabaung) (e:koi khua pan? ko ~ hi ung)
Sabawngpi = (t:khua) (w:Sabawngpi) (e:koi khua pan? ko ~ hi ung)
Sabawngte = (t:khua) (w:Sabawngte) (e:koi khua pan? ko ~ hi ung)
Saek = (t:khua) (w:Saek) (e:koi khua pan? ko ~ hi ung)
Sahak = (t:khua) (w:Sahak) (e:koi khua pan? ko ~ hi ung)
Tini = (t:khua) (w:Tini) (e:koi khua pan? ko ~ hi ung)
Tinnam = (t:khua) (w:Tinnam) (e:koi khua pan? ko ~ hi ung)
Tisan = (t:khua) (w:Tisan) (e:koi khua pan? ko ~ hi ung)
Tisi = (t:khua) (w:Tisi) (e:koi khua pan? ko ~ hi ung)
Tlangkawi = (t:khua) (w:Tlangkawi) (e:koi khua pan? ko ~ hi ung)
Tlanglao = (t:khua) (w:Tlanglao) (e:koi khua pan? ko ~ hi ung)
Tluangram = (t:khua) (w:Tluangram) (e:koi khua pan? ko ~ hi ung)
Tocho = (t:khua) (w:Tocho) (e:koi khua pan? ko ~ hi ung)
Tokke = (t:khua) (w:Tokke) (e:koi khua pan? ko ~ hi ung)
Tongchin = (t:khua) (w:Tongchin) (e:koi khua pan? ko ~ hi ung)
Tonkyi = (t:khua) (w:Tonkyi) (e:koi khua pan? ko ~ hi ung)
Tonnge = (t:khua) (w:Tonnge) (e:koi khua pan? ko ~ hi ung)
Tonzang = (t:khua) (w:Tonzang) (e:koi khua pan? ko ~ hi ung)
Tsauleng = (t:khua) (w:Tsauleng) (e:koi khua pan? ko ~ hi ung)
Tsawngthu = (t:khua) (w:Tsawngthu) (e:koi khua pan? ko ~ hi ung)
Tserhmun = (t:khua) (w:Tserhmun) (e:koi khua pan? ko ~ hi ung)
Tsuthmwe = (t:khua) (w:Tsuthmwe) (e:koi khua pan? ko ~ hi ung)
Tualmu = (t:khua) (w:Tualmu) (e:koi khua pan? ko ~ hi ung)
Tualzang = (t:khua) (w:Tualzang) (e:koi khua pan? ko ~ hi ung)
Tuambual = (t:khua) (w:Tuambual) (e:koi khua pan? ko ~ hi ung)
Tuibel = (t:khua) (w:Tuibel) (e:koi khua pan? ko ~ hi ung)
Tuibial = (t:khua) (w:Tuibial) (e:koi khua pan? ko ~ hi ung)
Tuimang = (t:khua) (w:Tuimang) (e:koi khua pan? ko ~ hi ung)
Tuimui = (t:khua) (w:Tuimui) (e:koi khua pan? ko ~ hi ung)
Tuipi = (t:khua) (w:Tuipi) (e:koi khua pan? ko ~ hi ung)
Tuisang = (t:khua) (w:Tuisang) (e:koi khua pan? ko ~ hi ung)
Tuisau = (t:khua) (w:Tuisau) (e:koi khua pan? ko ~ hi ung)
Tuiship = (t:khua) (w:Tuiship) (e:koi khua pan? ko ~ hi ung)
Tuiship Khuathar = (t:khua) (w:Tuiship Khuathar) (e:koi khua pan? ko ~ hi ung)
Tuitang = (t:khua) (w:Tuitang) (e:koi khua pan? ko ~ hi ung)
Tuitaw = (t:khua) (w:Tuitaw) (e:koi khua pan? ko ~ hi ung)
Tuithang = (t:khua) (w:Tuithang) (e:koi khua pan? ko ~ hi ung)
Tuitum = (t:khua) (w:Tuitum) (e:koi khua pan? ko ~ hi ung)
Tulung = (t:khua) (w:Tulung) (e:koi khua pan? ko ~ hi ung)
Tumtieo = (t:khua) (w:Tumtieo) (e:koi khua pan? ko ~ hi ung)
Tungtuang = (t:khua) (w:Tungtuang) (e:koi khua pan? ko ~ hi ung)
Tungzang = (t:khua) (w:Tungzang) (e:koi khua pan? ko ~ hi ung)
Turawine = (t:khua) (w:Turawine) (e:koi khua pan? ko ~ hi ung)
Twelkhiang = (t:khua) (w:Twelkhiang) (e:koi khua pan? ko ~ hi ung)
